Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
191491,B000WFN0VO,A2QN3DLPE7K80B,John T. Rosa,4,6,1,1296777600,wellness canned cat food,"We bought a case of this cat food and our cats liked it and seemed to do well.  After it was gone, we bought a 2nd case and all 3 of our cats became violently ill and vomited after eating it.  Thought it might have been a bad can so we tossed what was left.  Gave them another can the next day and same thing, all three cats became sick, vomited, lethargic and stopped eating for several days.  We went back to a food from our vets and now after several days they are OK again and eating normally.  I don't know if this was just a bad case of food or if Wellness has a quality control problem, but I would hesitate to purchase another product from Wellness."
432029,B001P22GHC,AEO0814DBMGN4,"Angela Passaro ""Angie""",1,2,5,1303776000,Perfect Nutritious Sandwich Filling,"I ride a motorcycle to and from work,  so space is at a premium.  I needed lunch that was economical, easily portable, and nutritious.  These little packets of almond butter fit the bill perfectly.  I signed up for a subscription, but had to cancel because monthly shipments were not available."
559362,B000EQX57K,A1EP7ITUDTNXC6,Patrick Leonardi,1,1,5,1174348800,"Tasty Snack, that's healthy",These blue chips are great to dip salsa into.  It also can be eaten alone as a snack or as a side of chips to complement any meal.
107696,B001F0RRTQ,A26DL5NSMQA68H,"C. Krieg ""horsegal""",6,9,2,1265587200,Good but made in China,Fit the Dog chew toy well but made in China..I just have a problem with all the toxic stuff from China lately. Don't like putting my dog in danger of another OOPS from China
248305,B0002R5Q1Y,AYFRMAYV4RZ6V,Tammy Marshall,7,88,3,1275955200,Grammer,"1980's is grammatically incorrect. It should be 1980s. No apostrophe. The only time you would use that is if you are shortening it by decade i.e. '50s, '60s, '70s. It may sound trivial but seriously I can't buy the candy because of it."
269988,B008K9TIU6,A2YJXLM6VKN5BX,Nancy Garret,0,0,5,1329955200,Quick and Easy Tea,"Sleepytime has long been one of my favorites. I love the minty, herbal flavor and the fact that it is caffeine free.  Now, with the Keurig cups, it couldn't be easier to have a hot cup of tea in the afternoon.  Keurig isn't the least expensive way to go, for sure.  Much higher than tea bags.  But it makes a flavorful cup of whatever you brew - tea, coffee, mochas, cider. It's all good."
249601,B001LGGH54,A1B4MIXYVIKMU2,"D. Truong ""Duke of New Mexico""",0,0,5,1235692800,Great Tasting Carbonated Juice!,"I was really pleasantly surprised with this drink. It's made from 100 percent fruit juices with no added sugar... and still tastes great. I was surprised that it does actually use the juices that describes the flavor. For example, this product actually contains real watermelon and strawberry juice. It's kind of a rare thing these days (since everything uses artificial flavors and sweeteners now)<br /><br />The only negative thing I can think of to say is that the bottles are too small.. only 8.3 ounces.  I wish they were at least... 10 ounces (preferably 12 :)"
471988,B001J8J4UY,A1555RRADKIKSC,kathryn,2,2,5,1296777600,Fixed all my cat behavior issues,"This cat food has been a miracle. I have 4 cats, I had one that would pee on the floor by the door and two others that puked almost daily. Within 5 days of changing the food all these behaviors stopped.  After a month or so, I switched back to the old food to use it up and the behaviors started up again. Needless to say, I took the old cat food to the trashcan and started Wellness cat food again.  I have not and will not change to anything else ever again.  I also have a cat with chronic urinary infections and was having to use science diet prescription food.  It cost a lot but when I learned the junk that was in this food I felt deceived. These issues have also not been a problem on the Wellness cat food.  I have called up all my friends and family with cats and told them to change foods to Wellness!  I would recommend the same to you!"
333561,B00188S3PM,ATZ318UY72KZ0,"A. Simmons ""Readaholic""",16,17,5,1302480000,Really works for hayfever (allergies)...,Was told by a friend to try Nettle tea for allergies. Brought it & it works great & quickly. Long time allergy suffer who loves Nettle tea. I'm able to use it & stopped all the other medications....
6074,B000H227BG,A1N0JTL10YSBQG,"Tino Colombo ""Italian Nonno""",0,3,5,1266883200,Sweet compensation from hard work on a cold day.,"Easy to use (do not abuse),<a href=""http://www.amazon.com/gp/product/B000H27NU6"">Ghirardelli Chocolate Premium Hot Cocoa Mix, Double Chocolate, 16-Ounce Tins (Pack of 4)</a> great taste. It makes you to feel good."
387336,B00470S736,A10MRQZVPZET9X,Pat,2,2,1,1332288000,It has trans fat,When I ordered it I was so excited to get it and cook recipes with ham flavor bits.When I got it and checked the ingredients it has hydrogenated oils which means trans fat. I'm so disappointed. How something called healthy food good for vegetarians can has trans fat???!!!! I didn't even wasted my time in returning it because they will only refund the 3.19 but not the shipping cost 7.44 so what a waste of time and money!
380215,B000H2264Y,A3LH44ELWBD8OD,Jennifer Amador,0,0,5,1251244800,Fantastic flavor for steaks!,"My husband and I found this seasoning many years back. Only one local grocery store carried it at the time and now none of them do. But luckily, we can still get it online. It's the only seasoning we use for our carne asada tacos or just when we're having a grilled steak. It's fabulous and all of our friends now use it too."
563516,B007JFMH8M,A47D5C32VLQM2,SirenPrincess,0,0,4,1345075200,Not bad for a packaged cookie,"These cookies are pretty good.  They are soft and flavorful.  They are not amazing or as good as homemade, but what packaged cookie is?  These are better than other packaged cookies we've tried, and the nutrition information isn't horrible either."
359345,B007M832YY,A3SA5R18B3G13R,"Chip Lover ""Enjoy""",1,1,5,1240876800,Good & Healthy,"It is always a challenge to find healthy, delicious food.  While Popchips is a snack food, most all of us still enjoy chips.  That being the case, I have not found any better chip in my years of search that has such good taste and health considerations.  I offer them to people who eat the heavy saturated chips, and they love the Popchips."
313764,B005OVPK9G,AEWA6HVPFICZN,Think,1,2,4,1332979200,Great cereal but the price?,"I have to give the stuff a good rating because I have liked it enough to say, make it my breakfast for the past 15 years. BUT it has become inordinately expensive here in early 2012.  Recently Quaker reduced the weight from 16 oz. to 14.5 oz. and at the same time the price went from about $3/box to $4.75/box! WTF?!  Sad to say I'm still eating it--it's good."
157050,B002TMV3GC,A1URXSRV6WDHVY,Marty Gillis,0,0,3,1277078400,"Not bad, but not what I had hoped for....","I love coffee..........  I drink it daily and avoid instant, favoring mostly freshly ground beans that I grind myself.  I lean towards French and Espresso Roast and Pike Place Market, all three made by a little company up in Seattle.  After reading the product description for Melitta Cafe Collection/Hazelnut Creme Brulee ground coffee , I had envisioned something like the sweetened Nestle's Tasters choice or something like that.  Ok, I knew this was ground coffee and not instant, but I am talking about the flavor aspect.<br /><br />I use a 2 cup drip coffee maker with a filter.  I followed the directions, adding 2 Teaspoons for each 6 ounces of coffee I wanted to make.  I went with 18 ounces worth which would be 6 teaspoons.  I like my coffee a bit strong so i added an extra teaspoon.  The coffee started to drip and my kitchen started smelling very nice which gave me high hopes for a very nice cup of coffee.<br /><br /> I drink my coffee with just a dash of milk and no sugar, so I did the same with the Creme Brulee.......  What I smelled and what I tasted didn't quite match up.  The taste? In a word , ""Artificial"" ........... While the coffee itself seemed fresh enough, albeit a bit weak in the caffeine area, the 'flavor' was not what I had hoped for...  While not a bad tasting coffee, my main complain would have to be a strange aftertaste that I just do NOT wish to taste first thing in the morning, or any other time for that matter.  Your mileage may vary, but for me I think I will just stick with my plain, unadulterated freshly ground beans from that little company up in Seattle."
550637,B0036QD9VC,A1HIV16UFG6JTZ,"Bigg Tee ""mr_maximus""",1,1,5,1325721600,"BLAM! Made in Germany, not Turkey and not China","If you want the original meal deal straight up haribo gummies - this is the place! These little buttons are way more ""toothy"" than the super softies - so if you grew up with the original gummies, here they are. KA BLAM! Super big hit over XMAS - You could almost make these last a full year."
416229,B001GVIUVS,A3BEUYDL73CV8M,"k Jackson ""Karenbearj""",2,2,5,1296432000,Excellent Product,I feel so safe feeding my cats Newmans Own it has excellent ingredents and my cats love it..
246414,B001PIH45U,A2U17XY81MDEM5,April Loveless,0,0,5,1328140800,Yummy,"I got a box of these to try from the grocery store, and they are delicious. My kids LOVE them. Just ordered a bunch!"
259529,B000H7LVKY,A262SWHVXZUZZD,"Maine Man ""Maine Man""",3,3,5,1295827200,Delicious.  Will buy again.,"Delicious.  Will buy again.  Tangy/tart, not too sweet.  I didn't like dried cherries until I tried these."
253246,B005CJUAN6,A3ETT8JLXQBJZR,merlot,0,0,5,1351209600,Tobin James is Excellent!,"Tobin James is an excellent wine, and this one especially!  My husband and I have enjoyed a few Tobin James merlots.  It's difficult to find such good wine at such a reasonable price.  If you ever have a chance to go to the Tobin James tasting room in Paso Robles, I highly recommend it!  Cheers!"
