1604, what flights do you have from milwaukee to tampa
1605, flights from baltimore to washington dc
1606, give me the cheapest flight from dallas to baltimore on saturday
1607, what are the most expensive first class tickets between atlanta and dallas
1608, show me the flights from san diego to san francisco on southwest airlines
1609, list daily flights from denver to baltimore with first class service
1610, show me all the flights arriving in charlotte around 5 pm next monday please
1611, how many first class flights does united have leaving from all airports today
1612, how many flights does each airline have with booking class k
1613, may i fly from san francisco to baltimore
1614, i'd like to make a round trip from la to newark by way of charlotte
1615, flight information from san francisco to pittsburgh
1616, coach fares only weekdays for denver to boston
1617, list lowest cost flight from dallas to baltimore
1618, i would like to fly from boston to atlanta
1619, how many cities are served by delta airlines with first class flights
1620, please give me flight schedules from pittsburgh to philadelphia
1621, show me the ground transportation in denver
1622, what flights go from philadelphia to san francisco via dallas
1623, flight from dallas to boston tomorrow
1624, american flights from cincinnati to houston
1625, and flights leaving from atlanta to oakland leaving after 5 pm
1626, on friday i need to see all flights that leave atlanta and arrive in dallas before 6 pm
1627, show me all flights from new york to miami on a tuesday with round trip fare less than 932 dollars
1628, i'm looking for a flight from boston to denver that has no stopovers and is only in the afternoon
1629, i'd like flights on american from philadelphia to dallas arriving before 1145 am
1630, list all flights from long beach to columbus on sunday
1631, give me all nonstops from new york city to las vegas that arrive on a sunday
1632, what are the flights from boston to san francisco leaving tomorrow
1633, now i need a flight on tuesday from phoenix to detroit
1634, what is the earliest flight from washington to san francisco
1635, find any flight from boston to oakland stopping in denver
1636, okay let's see do you have a flight on delta airline from atlanta to boston
1637, do you have a flight from salt lake city to st. petersburg on june second
1638, show me the nonstop flights from dallas to houston
1639, can you list flights departing from las vegas and arriving in san diego
1640, what is the first flight after 8 am from boston to san francisco
1641, which flights on northwest and united airlines stop in denver before noon
1642, flights from newark new jersey to cleveland ohio
1643, what is the cheapest round trip flight from atlanta to pittsburgh
1644, show me all the cheapest fares from new york to miami leaving on tuesday
1645, show me all flights from ontario to tacoma one way
1646, list for me only the united flights between denver and oakland
1647, what is the cheapest fare from baltimore to dallas in any class
1648, give me the latest flight tomorrow on united airlines from milwaukee to tacoma
1649, okay i'd like a nonstop flight from houston to memphis that arrives in memphis in the early afternoon on tuesday june first
1650, i would like to travel from washington dc to pittsburgh on august twentieth
